seed,epoch,phase,src_val,src_val_f1,src_val_acc,src_train_f1,snd,neg_ent,tgt_acc,tgt_f1,tgt_auc,loss,align_w,ent_w,L_cls,L_proto,L_margin,L_align,L_ent,L_sep,L_vrex,L_struct,L_pl
42,1,warmup,0.0038548441665979226,0.0038548441665979226,0.016129032258064516,0.006947010271818456,7.600046157836914,-3.6717324256896973,0.009752484414542312,0.003322746347603712,0.5486527533443154,5.2180352210998535,0.0,0.0,3.7843399047851562,3.692861318588257,0.5482684969902039,0.0,0.0,0.05128086358308792,0.001973530277609825,0.042133260518312454,0.0
42,5,warmup,0.011165519249905057,0.011165519249905057,0.040115798180314306,0.010084702005169682,7.600083351135254,-3.677537441253662,0.057589037713721376,0.008445275490619564,0.5851337566374613,5.117822647094727,0.0,0.0,3.6854660511016846,3.6973717212677,0.5442752242088318,0.0,0.0,0.05058727040886879,0.0006788264727219939,0.042020976543426514,0.0
42,10,warmup,0.030244057910793487,0.030244057910793487,0.24689826302729528,0.025923930147643486,7.599979877471924,-3.667970657348633,0.2675349258276238,0.03000565688019425,0.6105014581191218,5.038787364959717,0.0,0.0,3.6157989501953125,3.688192129135132,0.532646656036377,0.0,0.0,0.049788471311330795,0.0004077788908034563,0.04191339761018753,0.0
42,15,warmup,0.02726857556308877,0.02726857556308877,0.2655086848635236,0.02303629757084349,7.599552631378174,-3.6461527347564697,0.2685019443244244,0.02735965652313842,0.6349780329626679,5.03045654296875,0.0,0.0,3.6112754344940186,3.6856255531311035,0.5280776023864746,0.0,0.0,0.04903626814484596,0.002552196616306901,0.04180820658802986,0.0
42,20,warmup,0.026248796088612646,0.026248796088612646,0.2626137303556658,0.03444167075095207,7.597838401794434,-3.6173927783966064,0.2641606485196387,0.026481298556656863,0.6740514802724644,4.967375755310059,0.0,0.0,3.549443006515503,3.6850106716156006,0.5274176001548767,0.0,0.0,0.04830389842391014,0.0008193815010599792,0.0416874997317791,0.0
42,25,warmup,0.027265306122448978,0.027265306122448978,0.2787427626137304,0.03851207913073778,7.591701984405518,-3.592233419418335,0.27930374668230357,0.02681008110254386,0.7135394548746721,4.922389984130859,0.0,0.0,3.5075607299804688,3.6813430786132812,0.5248197913169861,0.0,0.0,0.04760092869400978,0.004552575759589672,0.041559863835573196,0.0
42,30,warmup,0.031535612663936285,0.031535612663936285,0.2878411910669975,0.04399686395558966,7.572164535522461,-3.5774006843566895,0.29576363598954797,0.030805373149324067,0.7423341752959718,4.860108852386475,0.0,0.0,3.446204423904419,3.681112289428711,0.5244666934013367,0.0,0.0,0.04692315310239792,0.0017205349868163466,0.0414314903318882,0.0
42,35,warmup,0.03674542876521465,0.03674542876521465,0.3027295285359802,0.061077087615026705,7.505857944488525,-3.5573019981384277,0.32549431105075816,0.03731996542671136,0.7653184946762348,4.844444751739502,0.0,0.0,3.4316842555999756,3.680414915084839,0.5239019989967346,0.0,0.0,0.046272214502096176,0.003501503262668848,0.04129631072282791,0.0
42,40,warmup,0.04557988692374214,0.04557988692374214,0.315136476426799,0.05566240557842209,7.329773902893066,-3.529236316680908,0.35787914326276155,0.04811154209995748,0.7857084076319929,4.735377788543701,0.0,0.0,3.324979782104492,3.6768338680267334,0.522570788860321,0.0,0.0,0.045650869607925415,0.004214167594909668,0.04115418717265129,0.0
42,45,warmup,0.0687348581942668,0.0687348581942668,0.34408602150537637,0.08000524057975236,6.990918159484863,-3.4607136249542236,0.38026459272061397,0.06367064326609313,0.8025621799865785,4.637329578399658,0.0,0.0,3.226106643676758,3.6774775981903076,0.5249954462051392,0.0,0.0,0.045071788132190704,0.016613194718956947,0.04100928455591202,0.0
42,50,warmup,0.10752337483637846,0.10752337483637846,0.38337468982630274,0.0935361542479933,6.590795040130615,-3.3599119186401367,0.40855502746744027,0.09976076735311502,0.8161990987563235,4.534580230712891,0.0,0.0,3.1240901947021484,3.6747262477874756,0.5262717008590698,0.0,0.0,0.04452765733003616,0.00022585701663047075,0.04085961729288101,0.0
42,55,warmup,0.125160122676989,0.125160122676989,0.4106699751861042,0.12847102569597021,6.249856948852539,-3.2445502281188965,0.4356932699627595,0.11838894973797529,0.829250653433807,4.378183841705322,0.0,0.0,2.9678947925567627,3.6712207794189453,0.5290015339851379,0.0,0.0,0.044014766812324524,0.009418370202183723,0.04071596637368202,0.0
42,60,warmup,0.14246306338228235,0.14246306338228235,0.4358974358974359,0.1400118558554229,6.0263800621032715,-3.1710174083709717,0.4665555624138428,0.13096268851575932,0.8413197296186056,4.397164821624756,0.0,0.0,2.985893487930298,3.6720597743988037,0.5314024090766907,0.0,0.0,0.04354642331600189,0.01519272942095995,0.040585070848464966,0.0
42,65,warmup,0.145020089039068,0.145020089039068,0.44747725392886684,0.14993424198266989,5.8858323097229,-3.070829391479492,0.47013558833816843,0.13132959660410612,0.853419144162119,4.368590831756592,0.0,0.0,2.9589691162109375,3.668874502182007,0.5308771133422852,0.0,0.0,0.04311606287956238,0.01872345618903637,0.04046405106782913,0.0
42,70,warmup,0.15204411375933677,0.15204411375933677,0.4640198511166253,0.16571185638733738,5.782916069030762,-3.054298162460327,0.4777071374195008,0.13793321758873364,0.8640668032649547,4.19192361831665,0.0,0.0,2.78771710395813,3.6598517894744873,0.5262748599052429,0.0,0.0,0.042710524052381516,0.01788323186337948,0.04035293310880661,0.0
42,75,warmup,0.1567721118749643,0.1567721118749643,0.46484698097601324,0.20041833398849662,5.6195783615112305,-2.9508094787597656,0.49527806925498424,0.14873229311544423,0.8733370700935306,4.02314567565918,0.0,0.0,2.618354082107544,3.6614434719085693,0.527270495891571,0.0,0.0,0.042320914566516876,0.03367675468325615,0.04024717956781387,0.0
42,80,warmup,0.16409384683944714,0.16409384683944714,0.46774193548387094,0.17409143936152205,5.513108730316162,-2.850727081298828,0.49972223936794025,0.1530277051060759,0.8799334372489117,4.137210845947266,0.0,0.0,2.7343220710754395,3.6587226390838623,0.5258207321166992,0.0,0.0,0.04196043685078621,0.01328344363719225,0.0401487834751606,0.0
42,85,warmup,0.16891817029670114,0.16891817029670114,0.47022332506203474,0.19039374208293805,5.427422046661377,-2.846896171569824,0.5100508199082361,0.16124762396659936,0.8842092558737047,3.952902317047119,0.0,0.0,2.554513454437256,3.650207281112671,0.5226247310638428,0.0,0.0,0.041613612323999405,0.019448162987828255,0.04005298763513565,0.0
42,90,warmup,0.17583843814893396,0.17583843814893396,0.478494623655914,0.2339636389052603,5.356917381286621,-2.794257640838623,0.5122934798263482,0.16705157708051033,0.8872783209288556,3.8936712741851807,0.0,0.0,2.4991230964660645,3.6430397033691406,0.5199126601219177,0.0,0.0,0.04128018394112587,0.011760363355278969,0.039955221116542816,0.0
42,95,warmup,0.1826509975948182,0.1826509975948182,0.48717948717948717,0.18841705744448764,5.31639289855957,-2.6918342113494873,0.5220048145176224,0.17112175049573883,0.890820472488361,3.996248960494995,0.0,0.0,2.603384017944336,3.6398017406463623,0.5191215872764587,0.0,0.0,0.040964994579553604,0.008551334962248802,0.03986179083585739,0.0
42,100,warmup,0.1892518160692174,0.1892518160692174,0.49421009098428453,0.21817413591440477,5.298316955566406,-2.642287015914917,0.52184021562455,0.1728573352579003,0.8926145087984583,3.7596921920776367,0.0,0.0,2.3681769371032715,3.638317108154297,0.5179190039634705,0.0,0.0,0.04066314175724983,0.008622098714113235,0.03975602984428406,0.0
42,105,warmup,0.19554727626892293,0.19554727626892293,0.49421009098428453,0.20724574210411123,5.221517562866211,-2.581803560256958,0.5217579161780137,0.17964781505589641,0.8941976312626357,3.8544883728027344,0.0,0.0,2.4609384536743164,3.6414577960968018,0.5206748247146606,0.0,0.0,0.04037877544760704,0.024896062910556793,0.03965240344405174,0.0
42,110,warmup,0.20656017760154874,0.20656017760154874,0.49793217535153017,0.2658109387216297,5.14078950881958,-2.6585628986358643,0.5223545871654013,0.18793021905225013,0.8941827257477932,3.8205478191375732,0.0,0.0,2.4309799671173096,3.634675979614258,0.5173246264457703,0.0,0.0,0.04010734707117081,0.005111671984195709,0.03955981880426407,0.0
42,115,warmup,0.21001269548403875,0.21001269548403875,0.5041356492969397,0.24149105104696353,5.198431491851807,-2.605114221572876,0.5357282472275374,0.19262709715372617,0.8974302578175711,3.7430343627929688,0.0,0.0,2.355257511138916,3.6326348781585693,0.5154601335525513,0.0,0.0,0.03986179083585739,0.010148193687200546,0.0394781120121479,0.0
42,120,warmup,0.20958213902435086,0.20958213902435086,0.5053763440860215,0.2673905270393268,5.122057914733887,-2.539728879928589,0.5323951196428204,0.19903086906755563,0.8993632290736027,3.8052217960357666,0.0,0.0,2.416830062866211,3.6323869228363037,0.5172916650772095,0.0,0.0,0.039635952562093735,0.01363006979227066,0.03940623626112938,0.0
42,125,warmup,0.2154895866917439,0.2154895866917439,0.5099255583126551,0.25253709818873793,5.064363479614258,-2.524672508239746,0.5310371787749727,0.202268866446854,0.9002751137333249,3.706256866455078,0.0,0.0,2.320399522781372,3.6279141902923584,0.515362560749054,0.0,0.0,0.039408113807439804,0.023373039439320564,0.03932914882898331,0.0
42,130,warmup,0.21158777770181508,0.21158777770181508,0.5070306038047974,0.21336143858870787,5.059829235076904,-2.506269693374634,0.5313869514227517,0.20345193445874718,0.9018491652419816,3.870954990386963,0.0,0.0,2.4839413166046143,3.629542589187622,0.517138659954071,0.0,0.0,0.03918934985995293,0.03956875950098038,0.039250124245882034,0.0
42,135,warmup,0.22167531112312436,0.22167531112312436,0.5128205128205128,0.20132697750810952,5.019430160522461,-2.5175845623016357,0.5341851326049832,0.20309508688013017,0.9028305842262807,3.850318193435669,0.0,0.0,2.4639320373535156,3.628110647201538,0.5171618461608887,0.0,0.0,0.03898029774427414,0.02273229882121086,0.039170727133750916,0.0
42,140,warmup,0.2277245938565716,0.2277245938565716,0.5157154673283706,0.2120869051919844,4.985319137573242,-2.5196197032928467,0.5334650124477913,0.21375545403462914,0.9040170201313524,3.7975099086761475,0.0,0.0,2.4126029014587402,3.6249325275421143,0.5165406465530396,0.0,0.0,0.03876591846346855,0.020382864400744438,0.03909037262201309,0.0
42,145,warmup,0.23437578163200473,0.23437578163200473,0.5165425971877585,0.2664251560651887,4.983646869659424,-2.49084734916687,0.5347612287307368,0.21648522887162028,0.9046840332992725,3.7311878204345703,0.0,0.0,2.347421646118164,3.622770071029663,0.5159722566604614,0.0,0.0,0.038558974862098694,0.04943637549877167,0.03900950029492378,0.0
42,150,warmup,0.22804083230772765,0.22804083230772765,0.511166253101737,0.21921871297599266,5.029414653778076,-2.435589075088501,0.5450692344093986,0.21763649597302526,0.9061535409580866,3.853727340698242,0.0,0.0,2.47002911567688,3.624361515045166,0.5152703523635864,0.0,0.0,0.038365088403224945,0.03298047184944153,0.038930825889110565,0.0
